Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Dielectric,Tolerance,Voltage Rating,Case Code - in,Case Code - mm,Series,Trustedparts Search
C_GCM216R71H272KA37D,C,2.7 nF,footprints:C_0805_2012Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM216R71H272KA37-01.pdf,CAP SMD 2.7 nF X7R 10% 0805 50V,Murata Electronics,GCM216R71H272KA37D,X7R,10%,50V,0805,2012,GCM216,https://www.trustedparts.com/en/search/GCM216R71H272KA37D
C_GCM216R71H272KA37J,C,2.7 nF,footprints:C_0805_2012Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM216R71H272KA37-01.pdf,CAP SMD 2.7 nF X7R 10% 0805 50V,Murata Electronics,GCM216R71H272KA37J,X7R,10%,50V,0805,2012,GCM216,https://www.trustedparts.com/en/search/GCM216R71H272KA37J
C_GCM216R71H332KA37D,C,3.3 nF,footprints:C_0805_2012Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM216R71H332KA37-01.pdf,CAP SMD 3.3 nF X7R 10% 0805 50V,Murata Electronics,GCM216R71H332KA37D,X7R,10%,50V,0805,2012,GCM216,https://www.trustedparts.com/en/search/GCM216R71H332KA37D
C_GCM216R71H332KA37J,C,3.3 nF,footprints:C_0805_2012Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM216R71H332KA37-01.pdf,CAP SMD 3.3 nF X7R 10% 0805 50V,Murata Electronics,GCM216R71H332KA37J,X7R,10%,50V,0805,2012,GCM216,https://www.trustedparts.com/en/search/GCM216R71H332KA37J
C_GCM216R71H392KA37D,C,3.9 nF,footprints:C_0805_2012Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM216R71H392KA37-01.pdf,CAP SMD 3.9 nF X7R 10% 0805 50V,Murata Electronics,GCM216R71H392KA37D,X7R,10%,50V,0805,2012,GCM216,https://www.trustedparts.com/en/search/GCM216R71H392KA37D
C_GCM216R71H392KA37J,C,3.9 nF,footprints:C_0805_2012Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM216R71H392KA37-01.pdf,CAP SMD 3.9 nF X7R 10% 0805 50V,Murata Electronics,GCM216R71H392KA37J,X7R,10%,50V,0805,2012,GCM216,https://www.trustedparts.com/en/search/GCM216R71H392KA37J
C_GCM216R71H472KA37D,C,4.7 nF,footprints:C_0805_2012Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM216R71H472KA37-01.pdf,CAP SMD 4.7 nF X7R 10% 0805 50V,Murata Electronics,GCM216R71H472KA37D,X7R,10%,50V,0805,2012,GCM216,https://www.trustedparts.com/en/search/GCM216R71H472KA37D
C_GCM216R71H472KA37J,C,4.7 nF,footprints:C_0805_2012Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM216R71H472KA37-01.pdf,CAP SMD 4.7 nF X7R 10% 0805 50V,Murata Electronics,GCM216R71H472KA37J,X7R,10%,50V,0805,2012,GCM216,https://www.trustedparts.com/en/search/GCM216R71H472KA37J
C_GCM216R71H562KA37D,C,5.6 nF,footprints:C_0805_2012Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM216R71H562KA37-01.pdf,CAP SMD 5.6 nF X7R 10% 0805 50V,Murata Electronics,GCM216R71H562KA37D,X7R,10%,50V,0805,2012,GCM216,https://www.trustedparts.com/en/search/GCM216R71H562KA37D
C_GCM216R71H562KA37J,C,5.6 nF,footprints:C_0805_2012Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM216R71H562KA37-01.pdf,CAP SMD 5.6 nF X7R 10% 0805 50V,Murata Electronics,GCM216R71H562KA37J,X7R,10%,50V,0805,2012,GCM216,https://www.trustedparts.com/en/search/GCM216R71H562KA37J
C_GCM216R71H682KA37D,C,6.8 nF,footprints:C_0805_2012Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM216R71H682KA37-01.pdf,CAP SMD 6.8 nF X7R 10% 0805 50V,Murata Electronics,GCM216R71H682KA37D,X7R,10%,50V,0805,2012,GCM216,https://www.trustedparts.com/en/search/GCM216R71H682KA37D
C_GCM216R71H682KA37J,C,6.8 nF,footprints:C_0805_2012Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM216R71H682KA37-01.pdf,CAP SMD 6.8 nF X7R 10% 0805 50V,Murata Electronics,GCM216R71H682KA37J,X7R,10%,50V,0805,2012,GCM216,https://www.trustedparts.com/en/search/GCM216R71H682KA37J
C_GCM216R71H822KA37D,C,8.2 nF,footprints:C_0805_2012Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM216R71H822KA37-01.pdf,CAP SMD 8.2 nF X7R 10% 0805 50V,Murata Electronics,GCM216R71H822KA37D,X7R,10%,50V,0805,2012,GCM216,https://www.trustedparts.com/en/search/GCM216R71H822KA37D
C_GCM216R71H822KA37J,C,8.2 nF,footprints:C_0805_2012Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM216R71H822KA37-01.pdf,CAP SMD 8.2 nF X7R 10% 0805 50V,Murata Electronics,GCM216R71H822KA37J,X7R,10%,50V,0805,2012,GCM216,https://www.trustedparts.com/en/search/GCM216R71H822KA37J
C_GCM216R71H103KA37D,C,10 nF,footprints:C_0805_2012Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM216R71H103KA37-01.pdf,CAP SMD 10 nF X7R 10% 0805 50V,Murata Electronics,GCM216R71H103KA37D,X7R,10%,50V,0805,2012,GCM216,https://www.trustedparts.com/en/search/GCM216R71H103KA37D
C_GCM216R71H103KA37J,C,10 nF,footprints:C_0805_2012Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM216R71H103KA37-01.pdf,CAP SMD 10 nF X7R 10% 0805 50V,Murata Electronics,GCM216R71H103KA37J,X7R,10%,50V,0805,2012,GCM216,https://www.trustedparts.com/en/search/GCM216R71H103KA37J
C_GCM216R71H123KA37D,C,12 nF,footprints:C_0805_2012Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM216R71H123KA37-01.pdf,CAP SMD 12 nF X7R 10% 0805 50V,Murata Electronics,GCM216R71H123KA37D,X7R,10%,50V,0805,2012,GCM216,https://www.trustedparts.com/en/search/GCM216R71H123KA37D
C_GCM216R71H123KA37J,C,12 nF,footprints:C_0805_2012Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM216R71H123KA37-01.pdf,CAP SMD 12 nF X7R 10% 0805 50V,Murata Electronics,GCM216R71H123KA37J,X7R,10%,50V,0805,2012,GCM216,https://www.trustedparts.com/en/search/GCM216R71H123KA37J
C_GCM216R71H153KA55D,C,15 nF,footprints:C_0805_2012Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM216R71H153KA55-01.pdf,CAP SMD 15 nF X7R 10% 0805 50V,Murata Electronics,GCM216R71H153KA55D,X7R,10%,50V,0805,2012,GCM216,https://www.trustedparts.com/en/search/GCM216R71H153KA55D
C_GCM216R71H153KA55J,C,15 nF,footprints:C_0805_2012Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM216R71H153KA55-01.pdf,CAP SMD 15 nF X7R 10% 0805 50V,Murata Electronics,GCM216R71H153KA55J,X7R,10%,50V,0805,2012,GCM216,https://www.trustedparts.com/en/search/GCM216R71H153KA55J
C_GCM216R71H183KA55D,C,18 nF,footprints:C_0805_2012Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM216R71H183KA55-01.pdf,CAP SMD 18 nF X7R 10% 0805 50V,Murata Electronics,GCM216R71H183KA55D,X7R,10%,50V,0805,2012,GCM216,https://www.trustedparts.com/en/search/GCM216R71H183KA55D
C_GCM216R71H183KA55J,C,18 nF,footprints:C_0805_2012Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM216R71H183KA55-01.pdf,CAP SMD 18 nF X7R 10% 0805 50V,Murata Electronics,GCM216R71H183KA55J,X7R,10%,50V,0805,2012,GCM216,https://www.trustedparts.com/en/search/GCM216R71H183KA55J
C_GCM216R71H223KA55D,C,22 nF,footprints:C_0805_2012Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM216R71H223KA55-01.pdf,CAP SMD 22 nF X7R 10% 0805 50V,Murata Electronics,GCM216R71H223KA55D,X7R,10%,50V,0805,2012,GCM216,https://www.trustedparts.com/en/search/GCM216R71H223KA55D
C_GCM216R71H223KA55J,C,22 nF,footprints:C_0805_2012Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM216R71H223KA55-01.pdf,CAP SMD 22 nF X7R 10% 0805 50V,Murata Electronics,GCM216R71H223KA55J,X7R,10%,50V,0805,2012,GCM216,https://www.trustedparts.com/en/search/GCM216R71H223KA55J
