Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Tolerance,Voltage Rating,Case Code - in,Case Code - mm,Series,Trustedparts Search
R_RT0805BRB0775RL,R,75 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 75 Ω 0.1% 0805 150V,Yageo,RT0805BRB0775RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0775RL
R_RT0805BRB0776R8L,R,76.8 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 76.8 Ω 0.1% 0805 150V,Yageo,RT0805BRB0776R8L,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0776R8L
R_RT0805BRB0778R7L,R,78.7 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 78.7 Ω 0.1% 0805 150V,Yageo,RT0805BRB0778R7L,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0778R7L
R_RT0805BRB0780R6L,R,80.6 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 80.6 Ω 0.1% 0805 150V,Yageo,RT0805BRB0780R6L,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0780R6L
R_RT0805BRB0782RL,R,82 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 82 Ω 0.1% 0805 150V,Yageo,RT0805BRB0782RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0782RL
R_RT0805BRB0782R5L,R,82.5 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 82.5 Ω 0.1% 0805 150V,Yageo,RT0805BRB0782R5L,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0782R5L
R_RT0805BRB0784R5L,R,84.5 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 84.5 Ω 0.1% 0805 150V,Yageo,RT0805BRB0784R5L,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0784R5L
R_RT0805BRB0786R6L,R,86.6 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 86.6 Ω 0.1% 0805 150V,Yageo,RT0805BRB0786R6L,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0786R6L
R_RT0805BRB0788R7L,R,88.7 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 88.7 Ω 0.1% 0805 150V,Yageo,RT0805BRB0788R7L,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0788R7L
R_RT0805BRB0790R9L,R,90.9 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 90.9 Ω 0.1% 0805 150V,Yageo,RT0805BRB0790R9L,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0790R9L
R_RT0805BRB0791RL,R,91 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 91 Ω 0.1% 0805 150V,Yageo,RT0805BRB0791RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0791RL
R_RT0805BRB0793R1L,R,93.1 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 93.1 Ω 0.1% 0805 150V,Yageo,RT0805BRB0793R1L,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0793R1L
R_RT0805BRB0795R3L,R,95.3 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 95.3 Ω 0.1% 0805 150V,Yageo,RT0805BRB0795R3L,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0795R3L
R_RT0805BRB0797R6L,R,97.6 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 97.6 Ω 0.1% 0805 150V,Yageo,RT0805BRB0797R6L,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0797R6L
R_RT0805BRB07100RL,R,100 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 100 Ω 0.1% 0805 150V,Yageo,RT0805BRB07100RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07100RL
R_RT0805BRB07102RL,R,102 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 102 Ω 0.1% 0805 150V,Yageo,RT0805BRB07102RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07102RL
R_RT0805BRB07105RL,R,105 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 105 Ω 0.1% 0805 150V,Yageo,RT0805BRB07105RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07105RL
R_RT0805BRB07107RL,R,107 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 107 Ω 0.1% 0805 150V,Yageo,RT0805BRB07107RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07107RL
R_RT0805BRB07110RL,R,110 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 110 Ω 0.1% 0805 150V,Yageo,RT0805BRB07110RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07110RL
R_RT0805BRB07113RL,R,113 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 113 Ω 0.1% 0805 150V,Yageo,RT0805BRB07113RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07113RL
R_RT0805BRB07115RL,R,115 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 115 Ω 0.1% 0805 150V,Yageo,RT0805BRB07115RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07115RL
R_RT0805BRB07118RL,R,118 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 118 Ω 0.1% 0805 150V,Yageo,RT0805BRB07118RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07118RL
R_RT0805BRB07120RL,R,120 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 120 Ω 0.1% 0805 150V,Yageo,RT0805BRB07120RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07120RL
R_RT0805BRB07121RL,R,121 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 121 Ω 0.1% 0805 150V,Yageo,RT0805BRB07121RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07121RL
R_RT0805BRB07124RL,R,124 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 124 Ω 0.1% 0805 150V,Yageo,RT0805BRB07124RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07124RL
R_RT0805BRB07127RL,R,127 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 127 Ω 0.1% 0805 150V,Yageo,RT0805BRB07127RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07127RL
R_RT0805BRB07130RL,R,130 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 130 Ω 0.1% 0805 150V,Yageo,RT0805BRB07130RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07130RL
R_RT0805BRB07133RL,R,133 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 133 Ω 0.1% 0805 150V,Yageo,RT0805BRB07133RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07133RL
R_RT0805BRB07137RL,R,137 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 137 Ω 0.1% 0805 150V,Yageo,RT0805BRB07137RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07137RL
R_RT0805BRB07140RL,R,140 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 140 Ω 0.1% 0805 150V,Yageo,RT0805BRB07140RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07140RL
R_RT0805BRB07143RL,R,143 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 143 Ω 0.1% 0805 150V,Yageo,RT0805BRB07143RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07143RL
R_RT0805BRB07147RL,R,147 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 147 Ω 0.1% 0805 150V,Yageo,RT0805BRB07147RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07147RL
R_RT0805BRB07150RL,R,150 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 150 Ω 0.1% 0805 150V,Yageo,RT0805BRB07150RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07150RL
R_RT0805BRB07154RL,R,154 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 154 Ω 0.1% 0805 150V,Yageo,RT0805BRB07154RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07154RL
R_RT0805BRB07158RL,R,158 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 158 Ω 0.1% 0805 150V,Yageo,RT0805BRB07158RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07158RL
R_RT0805BRB07160RL,R,160 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 160 Ω 0.1% 0805 150V,Yageo,RT0805BRB07160RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07160RL
R_RT0805BRB07162RL,R,162 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 162 Ω 0.1% 0805 150V,Yageo,RT0805BRB07162RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07162RL
R_RT0805BRB07165RL,R,165 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 165 Ω 0.1% 0805 150V,Yageo,RT0805BRB07165RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07165RL
R_RT0805BRB07169RL,R,169 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 169 Ω 0.1% 0805 150V,Yageo,RT0805BRB07169RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07169RL
R_RT0805BRB07174RL,R,174 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 174 Ω 0.1% 0805 150V,Yageo,RT0805BRB07174RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07174RL
R_RT0805BRB07178RL,R,178 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 178 Ω 0.1% 0805 150V,Yageo,RT0805BRB07178RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07178RL
R_RT0805BRB07180RL,R,180 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 180 Ω 0.1% 0805 150V,Yageo,RT0805BRB07180RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07180RL
R_RT0805BRB07182RL,R,182 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 182 Ω 0.1% 0805 150V,Yageo,RT0805BRB07182RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07182RL
R_RT0805BRB07187RL,R,187 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 187 Ω 0.1% 0805 150V,Yageo,RT0805BRB07187RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07187RL
R_RT0805BRB07191RL,R,191 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 191 Ω 0.1% 0805 150V,Yageo,RT0805BRB07191RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07191RL
R_RT0805BRB07196RL,R,196 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 196 Ω 0.1% 0805 150V,Yageo,RT0805BRB07196RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07196RL
R_RT0805BRB07200RL,R,200 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 200 Ω 0.1% 0805 150V,Yageo,RT0805BRB07200RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07200RL
R_RT0805BRB07205RL,R,205 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 205 Ω 0.1% 0805 150V,Yageo,RT0805BRB07205RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07205RL
R_RT0805BRB07210RL,R,210 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 210 Ω 0.1% 0805 150V,Yageo,RT0805BRB07210RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07210RL
R_RT0805BRB07215RL,R,215 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 215 Ω 0.1% 0805 150V,Yageo,RT0805BRB07215RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07215RL
R_RT0805BRB07220RL,R,220 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 220 Ω 0.1% 0805 150V,Yageo,RT0805BRB07220RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07220RL
R_RT0805BRB07221RL,R,221 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 221 Ω 0.1% 0805 150V,Yageo,RT0805BRB07221RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07221RL
R_RT0805BRB07226RL,R,226 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 226 Ω 0.1% 0805 150V,Yageo,RT0805BRB07226RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07226RL
R_RT0805BRB07232RL,R,232 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 232 Ω 0.1% 0805 150V,Yageo,RT0805BRB07232RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07232RL
R_RT0805BRB07237RL,R,237 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 237 Ω 0.1% 0805 150V,Yageo,RT0805BRB07237RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07237RL
R_RT0805BRB07240RL,R,240 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 240 Ω 0.1% 0805 150V,Yageo,RT0805BRB07240RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07240RL
R_RT0805BRB07243RL,R,243 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 243 Ω 0.1% 0805 150V,Yageo,RT0805BRB07243RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07243RL
R_RT0805BRB07249RL,R,249 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 249 Ω 0.1% 0805 150V,Yageo,RT0805BRB07249RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07249RL
R_RT0805BRB07255RL,R,255 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 255 Ω 0.1% 0805 150V,Yageo,RT0805BRB07255RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07255RL
R_RT0805BRB07261RL,R,261 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 261 Ω 0.1% 0805 150V,Yageo,RT0805BRB07261RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07261RL
R_RT0805BRB07267RL,R,267 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 267 Ω 0.1% 0805 150V,Yageo,RT0805BRB07267RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07267RL
R_RT0805BRB07270RL,R,270 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 270 Ω 0.1% 0805 150V,Yageo,RT0805BRB07270RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07270RL
R_RT0805BRB07274RL,R,274 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 274 Ω 0.1% 0805 150V,Yageo,RT0805BRB07274RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07274RL
R_RT0805BRB07280RL,R,280 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 280 Ω 0.1% 0805 150V,Yageo,RT0805BRB07280RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07280RL
R_RT0805BRB07287RL,R,287 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 287 Ω 0.1% 0805 150V,Yageo,RT0805BRB07287RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07287RL
R_RT0805BRB07294RL,R,294 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 294 Ω 0.1% 0805 150V,Yageo,RT0805BRB07294RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07294RL
R_RT0805BRB07300RL,R,300 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 300 Ω 0.1% 0805 150V,Yageo,RT0805BRB07300RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07300RL
R_RT0805BRB07301RL,R,301 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 301 Ω 0.1% 0805 150V,Yageo,RT0805BRB07301RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07301RL
R_RT0805BRB07309RL,R,309 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 309 Ω 0.1% 0805 150V,Yageo,RT0805BRB07309RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07309RL
R_RT0805BRB07316RL,R,316 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 316 Ω 0.1% 0805 150V,Yageo,RT0805BRB07316RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07316RL
R_RT0805BRB07324RL,R,324 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 324 Ω 0.1% 0805 150V,Yageo,RT0805BRB07324RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07324RL
R_RT0805BRB07330RL,R,330 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 330 Ω 0.1% 0805 150V,Yageo,RT0805BRB07330RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07330RL
